replicate_id,cell_id,regime,gene_a_perturbed,gene_b_perturbed,guide_efficiency,latent_cell_state_proxy,expr_g1,expr_g2,expr_g3,expr_g4,included
rep-3,10-3-008,10,1,0,0.855256073,1.472602234,3.746840280,1.383354147,2.667838484,2.910218788,1
rep-3,10-3-009,10,1,0,0.855256073,0.750843755,2.791173660,1.826619646,1.329676552,2.322734135,1
rep-3,10-3-010,10,1,0,0.855256073,-1.061730312,2.442410401,1.603847619,0.282333515,2.653034448,1
rep-3,10-3-011,10,1,0,0.855256073,1.372329079,3.221475264,1.749126344,1.616872834,3.300645894,1
rep-3,10-3-012,10,1,0,0.855256073,0.706509660,3.143175380,1.281335241,1.700674399,2.357323948,1
rep-3,10-3-013,10,1,0,0.855256073,0.612905281,2.948960887,1.653777305,1.431179453,2.122689847,1
rep-3,10-3-014,10,1,0,0.855256073,1.089109147,3.114548339,1.825723628,1.463201369,2.515671120,1
rep-3,10-3-015,10,1,0,0.855256073,1.033330034,3.489470268,1.829797051,0.890059073,2.769990041,1
rep-3,10-3-016,10,1,0,0.855256073,0.246018682,2.721084801,1.185998096,0.882285243,2.883503044,1
rep-3,10-3-017,10,1,0,0.855256073,0.499758046,3.134356656,1.272368365,1.567550159,2.897949523,1
rep-3,10-3-018,10,1,0,0.855256073,1.232200017,3.252064272,1.984706301,1.771196621,2.553606743,1
rep-3,10-3-019,10,1,0,0.855256073,-1.773088154,2.364283314,1.022574556,0.620425643,2.576883953,1
rep-3,10-3-020,10,1,0,0.855256073,0.831970193,2.899365708,1.986866678,1.558352868,2.559379730,1
rep-3,10-3-021,10,1,0,0.855256073,-2.141100581,1.432604940,1.193162368,0.314711138,2.657713036,1
rep-3,10-3-022,10,1,0,0.855256073,2.078216926,3.924747727,1.974467791,2.445266610,2.806252932,1
rep-3,10-3-023,10,1,0,0.855256073,0.951790333,2.639012162,1.509795998,1.074251169,2.976604207,1
rep-3,10-3-024,10,1,0,0.855256073,0.643547979,2.572171919,1.536241609,1.371998682,2.640061694,1
rep-3,10-3-025,10,1,0,0.855256073,-1.313794349,2.577462621,0.952787130,0.206625560,2.495677154,1
rep-3,10-3-026,10,1,0,0.855256073,1.007430629,3.447077416,1.915124926,1.695610549,2.863743283,1
rep-3,10-3-027,10,1,0,0.855256073,0.311656445,3.240223504,1.352607191,1.112350029,2.184755050,1
rep-3,10-3-028,10,1,0,0.855256073,-0.548566529,2.310658036,0.939907589,0.410275935,2.477888838,1
rep-3,10-3-029,10,1,0,0.855256073,-2.533984354,1.570139164,0.613083827,-0.069251857,2.211080376,1
rep-3,10-3-030,10,1,0,0.855256073,-0.453978771,2.596525780,1.485402207,1.215665152,2.871950561,1
rep-3,10-3-031,10,1,0,0.855256073,-0.005483029,3.426460075,1.838070560,1.006450231,2.777406434,1
rep-3,10-3-032,10,1,0,0.855256073,-0.269929272,3.113766885,1.868369173,1.503985867,2.778845358,1
rep-3,10-3-033,10,1,0,0.855256073,0.495135953,2.880580377,2.063678304,1.556701813,2.702792020,1
rep-3,10-3-034,10,1,0,0.855256073,-1.372311634,1.734357910,0.668427250,0.789544823,2.876596595,1
rep-3,10-3-035,10,1,0,0.855256073,-0.297728782,2.625320851,1.636550994,0.856070327,2.734052398,1
rep-3,10-3-036,10,1,0,0.855256073,0.109275060,2.978450904,1.329078201,1.581971648,2.663826352,1
rep-3,10-3-037,10,1,0,0.855256073,0.057035385,3.427075006,1.214807801,0.879031375,2.870359212,1
rep-3,10-3-038,10,1,0,0.855256073,0.061255592,2.723113068,1.792370347,1.210754724,2.405433826,1
rep-3,10-3-039,10,1,0,0.855256073,1.239658884,3.384733761,1.738685629,1.926193852,2.736848828,1
rep-4,10-4-000,10,1,0,0.838656568,-0.847662071,3.458587647,1.499234895,1.050878547,2.351439041,1
rep-4,10-4-001,10,1,0,0.838656568,0.686963355,3.074686461,0.935514670,1.639988869,2.787999682,1
rep-4,10-4-002,10,1,0,0.838656568,0.018706817,3.500792128,1.319468232,1.793844614,2.631673074,1
rep-4,10-4-003,10,1,0,0.838656568,1.464567500,3.454909357,1.922909400,1.183545694,2.384047876,1
rep-4,10-4-004,10,1,0,0.838656568,-1.046823282,3.147931742,0.872119749,0.378023958,2.768185530,1
rep-4,10-4-005,10,1,0,0.838656568,0.381017554,3.307374725,1.890599501,1.025271886,2.322637670,1
rep-4,10-4-006,10,1,0,0.838656568,-0.678642812,2.751266312,1.082404285,0.314208528,2.646146013,1
rep-4,10-4-007,10,1,0,0.838656568,-1.348405203,2.260326673,1.771594115,0.164033974,2.689643264,1
rep-4,10-4-008,10,1,0,0.838656568,1.126753327,2.755656012,1.827677388,1.859536911,2.201031627,1
rep-4,10-4-009,10,1,0,0.838656568,1.651390751,4.049064335,1.985891617,1.738077299,2.787728751,1
rep-4,10-4-010,10,1,0,0.838656568,0.775436558,3.451641124,1.470499078,0.726245559,2.335197727,1
rep-4,10-4-011,10,1,0,0.838656568,-0.638964979,3.014250296,1.028954908,0.355369526,2.469181711,1
rep-4,10-4-012,10,1,0,0.838656568,0.643489175,3.321919329,1.780252321,1.692901917,2.579463427,1
rep-4,10-4-013,10,1,0,0.838656568,-1.210990766,2.308275101,0.853611885,0.597761846,2.767704399,1
rep-4,10-4-014,10,1,0,0.838656568,-0.697117203,2.675770608,1.576245569,0.637479572,2.546284518,1
rep-4,10-4-015,10,1,0,0.838656568,0.943167908,2.994399751,1.974532894,1.900909615,2.972323461,1
rep-4,10-4-016,10,1,0,0.838656568,-0.713653760,3.094371487,1.089080196,0.593198401,2.627437270,1
rep-4,10-4-017,10,1,0,0.838656568,-0.389888799,3.009160924,1.155818267,1.048452485,2.500722853,1
rep-4,10-4-018,10,1,0,0.838656568,-0.547610392,2.263645381,1.196941222,0.349094412,2.230905615,1
rep-4,10-4-019,10,1,0,0.838656568,-2.240727796,2.426951512,1.119649654,-0.693579767,3.020063995,1
rep-4,10-4-020,10,1,0,0.838656568,-0.791528027,2.666775703,1.170206398,0.082605378,2.641863883,1
rep-4,10-4-021,10,1,0,0.838656568,-0.761108183,2.001265333,1.468829916,0.833093680,2.195814123,1
rep-4,10-4-022,10,1,0,0.838656568,1.119334792,2.780921803,1.830118744,1.134152102,2.833384548,1
rep-4,10-4-023,10,1,0,0.838656568,-0.826887925,2.633177755,1.562603099,0.195277592,2.759217417,1
rep-4,10-4-024,10,1,0,0.838656568,0.210637659,3.291890208,1.168755891,0.421084680,2.656198705,1
rep-4,10-4-025,10,1,0,0.838656568,0.804902267,2.890628330,2.025126332,1.670695015,2.260305944,1
rep-4,10-4-026,10,1,0,0.838656568,-1.089243453,3.006973194,1.577716327,1.090810478,2.992497956,1
rep-4,10-4-027,10,1,0,0.838656568,-1.034577744,3.280042201,0.927079288,0.481472702,2.134600725,1
rep-4,10-4-028,10,1,0,0.838656568,-0.900110057,2.305440293,1.976145018,0.372117204,2.583105279,1
rep-4,10-4-029,10,1,0,0.838656568,0.302417261,3.015210785,2.131343662,1.420213128,2.669450308,1
rep-4,10-4-030,10,1,0,0.838656568,-1.802126199,2.362310368,1.234657954,0.221708949,2.605110060,1
rep-4,10-4-031,10,1,0,0.838656568,-0.578542827,2.624830324,1.265397906,1.089093524,2.620661332,1
rep-4,10-4-032,10,1,0,0.838656568,-0.134931696,3.414597487,1.859207462,1.159613488,2.504766079,1
rep-4,10-4-033,10,1,0,0.838656568,-1.016424267,2.752831762,0.595236340,0.105587250,2.679725973,1
rep-4,10-4-034,10,1,0,0.838656568,0.170800830,3.284202734,1.666524337,1.270467074,2.311962369,1
rep-4,10-4-035,10,1,0,0.838656568,-1.524827428,2.334165218,1.204410311,-0.267060556,2.572061552,1
rep-4,10-4-036,10,1,0,0.838656568,-0.305250015,2.807532345,1.128842531,1.041064802,2.737654469,1
rep-4,10-4-037,10,1,0,0.838656568,0.861720701,3.728434040,1.918294464,0.951744145,2.356912061,1
rep-4,10-4-038,10,1,0,0.838656568,1.342369614,3.603919987,1.803533990,2.217933655,2.413584935,1
rep-4,10-4-039,10,1,0,0.838656568,0.394462438,3.464696377,2.094979907,0.489387324,2.311659732,1
rep-1,01-1-000,01,0,1,0.837561287,1.043100530,2.457140372,1.265638269,1.373313594,2.105815826,1
rep-1,01-1-001,01,0,1,0.837561287,-1.378533918,1.265700246,0.239228429,0.394229501,2.097344353,1
rep-1,01-1-002,01,0,1,0.837561287,1.231763333,2.560729650,1.388997057,2.066750453,1.677371446,1
rep-1,01-1-003,01,0,1,0.837561287,-1.290516313,1.699623432,0.347506627,0.780725304,1.900187110,1
rep-1,01-1-004,01,0,1,0.837561287,0.119157540,1.148719968,0.873732937,0.845186409,2.401250167,1
rep-1,01-1-005,01,0,1,0.837561287,0.218344638,1.828445946,0.798348271,1.330947806,2.247201490,1
rep-1,01-1-006,01,0,1,0.837561287,0.024720497,2.549866040,0.882255264,0.778710761,2.196470932,1
rep-1,01-1-007,01,0,1,0.837561287,-0.361131872,1.885525888,0.981828638,1.008696132,1.772608222,1
rep-1,01-1-008,01,0,1,0.837561287,0.096359976,1.839260364,1.361055039,1.207220384,2.140550478,1
rep-1,01-1-009,01,0,1,0.837561287,-0.492222934,1.284254448,0.751389542,0.760801814,2.230669575,1
rep-1,01-1-010,01,0,1,0.837561287,1.091020155,1.875328921,1.633444264,2.108785728,2.183621613,1
rep-1,01-1-011,01,0,1,0.837561287,0.264405563,2.302261940,0.323445189,0.819043606,2.405095269,1
rep-1,01-1-012,01,0,1,0.837561287,-0.821485883,1.479493862,0.600066400,0.956634929,2.218300513,1
rep-1,01-1-013,01,0,1,0.837561287,0.110447266,2.090084067,0.821691285,0.022213090,2.097212672,1
rep-1,01-1-014,01,0,1,0.837561287,-1.755455570,1.473374276,0.470679560,-0.034265237,2.094137650,1
rep-1,01-1-015,01,0,1,0.837561287,0.699273854,2.409898835,1.364833591,1.953143882,1.956341884,1
rep-1,01-1-016,01,0,1,0.837561287,-0.356712959,1.511254128,1.089293395,1.183024092,2.026185909,1
rep-1,01-1-017,01,0,1,0.837561287,0.417366869,2.222355929,0.770522673,1.024016753,1.845867106,1
rep-1,01-1-018,01,0,1,0.837561287,-0.276057886,1.975497116,-0.060173755,0.375832549,2.149617714,1
rep-1,01-1-019,01,0,1,0.837561287,-0.516855067,1.353694276,0.682097691,0.328808637,1.812897475,1
rep-1,01-1-020,01,0,1,0.837561287,0.231154486,2.207965701,1.096890916,0.145724982,1.910385043,1
rep-1,01-1-021,01,0,1,0.837561287,-0.667796021,2.029801508,1.124200825,1.392992130,1.702123211,1
rep-1,01-1-022,01,0,1,0.837561287,0.643141541,2.441935058,1.466522793,0.784992470,2.046272510,1
rep-1,01-1-023,01,0,1,0.837561287,-0.656217119,1.636579519,1.194591701,0.622056059,2.024343838,1
rep-1,01-1-024,01,0,1,0.837561287,1.366104143,2.493496057,1.227394149,1.949512595,1.668694342,1
rep-1,01-1-025,01,0,1,0.837561287,1.229477188,2.210619535,0.805554307,1.115585018,1.593767958,1
rep-1,01-1-026,01,0,1,0.837561287,0.642375562,2.437128873,1.366987150,1.545600468,1.940614897,1
rep-1,01-1-027,01,0,1,0.837561287,-1.081679835,1.628224990,0.735646599,-0.182614563,1.909818292,1
rep-1,01-1-028,01,0,1,0.837561287,1.837055049,3.463456166,0.776033078,1.454384299,2.220869466,1
rep-1,01-1-029,01,0,1,0.837561287,0.426278459,1.984274493,0.696363495,1.203383498,1.551673204,1
rep-1,01-1-030,01,0,1,0.837561287,-0.974347724,1.197942027,0.399502764,0.378048613,1.921818237,1
rep-1,01-1-031,01,0,1,0.837561287,0.087176357,2.043375992,0.468649700,1.145418089,1.783604472,1
rep-1,01-1-032,01,0,1,0.837561287,0.507745708,2.687375230,0.610662946,1.211044002,2.243269041,1
rep-1,01-1-033,01,0,1,0.837561287,-0.122530073,1.792962641,0.377840280,0.881928990,2.397403629,1
rep-1,01-1-034,01,0,1,0.837561287,-1.039999126,1.579971443,0.769818223,0.267031600,1.971393827,1
rep-1,01-1-035,01,0,1,0.837561287,-0.041949594,1.793037007,0.535891679,0.727741835,2.703753920,1
rep-1,01-1-036,01,0,1,0.837561287,-0.687869359,1.781631264,0.182375436,0.478116847,2.773753257,1
rep-1,01-1-037,01,0,1,0.837561287,-0.103130560,1.842628086,0.956909109,1.491571174,2.230013884,1
rep-1,01-1-038,01,0,1,0.837561287,-1.074549976,1.355900279,0.242896239,0.475548387,2.012764816,1
rep-1,01-1-039,01,0,1,0.837561287,0.102412227,1.497256818,0.700002602,1.579814832,2.216302751,1
rep-2,01-2-000,01,0,1,0.845448170,-1.570958542,1.622087391,-0.050409049,0.171979174,2.152687658,1
rep-2,01-2-001,01,0,1,0.845448170,-0.876131359,1.352217381,0.239021559,0.412231665,2.186720409,1
rep-2,01-2-002,01,0,1,0.845448170,1.642187047,2.089002307,1.097306935,1.834951040,2.078384987,1
rep-2,01-2-003,01,0,1,0.845448170,0.373860957,2.707868315,0.775484934,1.467008934,1.815851816,1
rep-2,01-2-004,01,0,1,0.845448170,1.317346144,2.850550770,1.006540023,1.477902654,1.859421219,1
rep-2,01-2-005,01,0,1,0.845448170,-1.092677490,1.952580044,0.365610384,-0.088650460,1.695768992,1
rep-2,01-2-006,01,0,1,0.845448170,0.960184516,2.242367194,0.984229646,0.853055277,2.122287958,1
rep-2,01-2-007,01,0,1,0.845448170,1.231464935,2.047788020,1.103212341,0.838794181,2.167704187,1
rep-2,01-2-008,01,0,1,0.845448170,-0.653469969,1.326221178,1.052735089,0.308772206,2.249188365,1
rep-2,01-2-009,01,0,1,0.845448170,1.225947387,2.519260637,0.947763063,0.925399707,2.077682060,1
rep-2,01-2-010,01,0,1,0.845448170,-1.360076230,2.032611723,0.225507167,0.076894311,2.692646433,1
rep-2,01-2-011,01,0,1,0.845448170,2.537375106,3.197261979,1.500089692,1.883794684,1.915757108,1
rep-2,01-2-012,01,0,1,0.845448170,2.173727471,2.981827516,1.539128300,1.753688019,2.069122647,1
rep-2,01-2-013,01,0,1,0.845448170,1.418538754,3.344621558,1.087695321,2.099739394,2.621129410,1
rep-2,01-2-014,01,0,1,0.845448170,-0.292420619,1.834756501,0.488978877,1.180149611,2.000916450,1
rep-2,01-2-015,01,0,1,0.845448170,-0.120139551,1.829294624,0.934652139,0.872614432,2.266399213,1
rep-2,01-2-016,01,0,1,0.845448170,1.075480870,2.111252662,1.447842304,1.333184421,1.958869064,1
rep-2,01-2-017,01,0,1,0.845448170,0.729140809,2.902792309,0.678804232,1.312546273,2.625420643,1
rep-2,01-2-018,01,0,1,0.845448170,-0.869496053,1.610475968,0.078018068,0.207087919,1.692808118,1
rep-2,01-2-019,01,0,1,0.845448170,-1.147647930,1.357664657,0.742654833,0.639941308,2.340608999,1
rep-2,01-2-020,01,0,1,0.845448170,0.600870597,2.035085680,1.361810751,1.285705763,1.940719872,1
rep-2,01-2-021,01,0,1,0.845448170,0.010428942,2.203625528,0.706660243,0.487340876,2.045613810,1
rep-2,01-2-022,01,0,1,0.845448170,-0.234037638,1.986515217,0.300035651,2.042912851,1.974492067,1
rep-2,01-2-023,01,0,1,0.845448170,0.593595475,2.591293248,0.638843191,1.845446715,1.535654396,1
rep-2,01-2-024,01,0,1,0.845448170,-2.396880832,0.790045808,-0.682031879,-0.630370842,2.199989229,1
rep-2,01-2-025,01,0,1,0.845448170,-0.044417162,1.328898552,0.526380809,1.093813751,1.669162216,1
rep-2,01-2-026,01,0,1,0.845448170,-1.995493642,1.422359442,0.383514195,-0.533537480,2.216962041,1
rep-2,01-2-027,01,0,1,0.845448170,-0.273223168,2.413638931,0.426011651,0.786752108,2.202106300,1
rep-2,01-2-028,01,0,1,0.845448170,0.347341647,1.728388052,1.183690894,0.993116423,2.358524552,1
rep-2,01-2-029,01,0,1,0.845448170,-1.952825765,1.884798548,-0.409797474,-0.182216855,2.282076501,1
rep-2,01-2-030,01,0,1,0.845448170,-0.703785820,1.303052550,0.510473621,1.284078039,1.757331695,1
rep-2,01-2-031,01,0,1,0.845448170,-1.070245058,1.401051022,0.991646031,0.520148258,2.085418731,1
rep-2,01-2-032,01,0,1,0.845448170,-1.076443242,2.200101080,0.435452496,0.871287106,2.062131043,1
rep-2,01-2-033,01,0,1,0.845448170,0.615308304,2.674011258,0.938717120,2.188499841,2.310151602,1
rep-2,01-2-034,01,0,1,0.845448170,0.701052675,2.248783802,0.962731456,1.423951356,2.282834058,1
rep-2,01-2-035,01,0,1,0.845448170,0.482927901,1.804263515,1.184422396,1.650925032,1.915702306,1
rep-2,01-2-036,01,0,1,0.845448170,1.149476179,2.102075841,1.117444852,0.512081574,2.173868838,1
rep-2,01-2-037,01,0,1,0.845448170,-0.348692717,2.094926066,0.755502825,0.337592327,2.562157202,1
rep-2,01-2-038,01,0,1,0.845448170,-1.380220162,1.716077919,0.081413220,0.477298249,2.328666204,1
rep-2,01-2-039,01,0,1,0.845448170,-0.250210464,1.981207465,0.853273094,0.665310374,2.125323981,1
rep-3,01-3-000,01,0,1,0.884826397,-0.287669948,1.820931506,0.314899373,1.180877059,1.984578419,1
rep-3,01-3-001,01,0,1,0.884826397,0.752736222,2.351626320,1.482427804,1.212959389,1.919715055,1
rep-3,01-3-002,01,0,1,0.884826397,-0.585803783,1.828813802,0.070549219,-0.105541144,2.322281429,1
rep-3,01-3-003,01,0,1,0.884826397,-1.968744854,1.605456365,0.193250488,-0.001088446,2.387922082,1
rep-3,01-3-004,01,0,1,0.884826397,-0.184668827,2.086400635,0.692827479,0.773324973,2.465543184,1
rep-3,01-3-005,01,0,1,0.884826397,-0.184412587,2.012811838,0.571603810,0.483614835,2.029190567,1
rep-3,01-3-006,01,0,1,0.884826397,-0.396347307,2.025417308,1.089344839,0.604954345,2.127028257,1
rep-3,01-3-007,01,0,1,0.884826397,0.297276829,2.166210850,0.715878232,0.838431149,2.304903019,1
rep-3,01-3-008,01,0,1,0.884826397,-0.380769127,1.492351189,0.800912987,0.931010434,2.389497547,1
rep-3,01-3-009,01,0,1,0.884826397,-0.376998275,1.916556134,1.360153265,1.298715550,2.574878081,1
rep-3,01-3-010,01,0,1,0.884826397,0.859765593,2.452160448,1.050150953,0.928105092,2.460122215,1
rep-3,01-3-011,01,0,1,0.884826397,0.123148738,1.986888602,0.561855398,1.142418570,2.330143121,1
rep-3,01-3-012,01,0,1,0.884826397,-0.169240787,1.697683440,1.039164345,0.602781538,1.962205711,1
rep-3,01-3-013,01,0,1,0.884826397,0.595694821,2.365653011,1.041105086,1.016206042,2.505222452,1
rep-3,01-3-014,01,0,1,0.884826397,-0.251048734,1.653632259,0.910924373,1.295740260,2.126403875,1
rep-3,01-3-015,01,0,1,0.884826397,-1.251767422,1.455653969,-0.261429657,0.015244679,1.961007128,1
rep-3,01-3-016,01,0,1,0.884826397,2.523632044,3.121510590,1.208769979,1.615798651,1.898011619,1
rep-3,01-3-017,01,0,1,0.884826397,-0.275116183,2.009809734,0.699445984,1.088622544,1.981259078,1
rep-3,01-3-018,01,0,1,0.884826397,0.188252188,2.088934834,0.958532529,0.409466797,1.941271646,1
rep-3,01-3-019,01,0,1,0.884826397,0.271557606,1.897256442,1.057561951,1.425556202,2.063995303,1
rep-3,01-3-020,01,0,1,0.884826397,-0.696548184,1.510086798,0.698492433,0.805625723,1.975593146,1
rep-3,01-3-021,01,0,1,0.884826397,-1.769570052,1.488721269,0.438817120,-0.256605698,2.342938743,1
rep-3,01-3-022,01,0,1,0.884826397,0.190561350,1.564694568,0.352110699,1.793946267,2.443944660,1
rep-3,01-3-023,01,0,1,0.884826397,-0.301044076,1.926316416,0.854505526,1.201341099,2.137987813,1
rep-3,01-3-024,01,0,1,0.884826397,0.779558033,3.018871561,1.177313627,1.971018889,1.889999655,1
rep-3,01-3-025,01,0,1,0.884826397,1.030488362,2.399288026,0.240430146,1.677870412,2.230264375,1
rep-3,01-3-026,01,0,1,0.884826397,0.278389416,1.709623593,1.131275596,2.118358331,2.116316544,1
rep-3,01-3-027,01,0,1,0.884826397,0.531509282,2.042890599,0.522861714,1.674947821,2.202322786,1
rep-3,01-3-028,01,0,1,0.884826397,0.673585038,1.731198002,0.972136404,1.303322620,1.534040944,1
rep-3,01-3-029,01,0,1,0.884826397,1.373967405,2.613358269,0.996825509,1.039739923,1.963729576,1
rep-3,01-3-030,01,0,1,0.884826397,-2.201872590,1.320439846,-0.231525852,-1.043752910,2.324561583,1
rep-3,01-3-031,01,0,1,0.884826397,0.716934738,2.593506920,1.052712591,1.032124480,2.142851278,1
rep-3,01-3-032,01,0,1,0.884826397,0.596786968,2.237304810,0.798545597,1.531928749,1.852423634,1
rep-3,01-3-033,01,0,1,0.884826397,1.604218725,2.131832451,1.180990080,1.425525295,2.323852168,1
rep-3,01-3-034,01,0,1,0.884826397,-0.981148845,1.262949358,0.305691009,0.366141740,2.265465570,1
rep-3,01-3-035,01,0,1,0.884826397,-1.568927186,1.527527453,0.229306868,-0.287761425,2.545931421,1
rep-3,01-3-036,01,0,1,0.884826397,-0.228273349,1.869126579,-0.031863326,1.615659208,1.782339843,1
rep-3,01-3-037,01,0,1,0.884826397,-1.342868547,1.240042869,0.093361028,0.398699120,2.035891085,1
rep-3,01-3-038,01,0,1,0.884826397,0.994525734,2.542166544,0.942642898,2.334673895,2.411498528,1
rep-3,01-3-039,01,0,1,0.884826397,-0.175531162,1.877385530,0.579481477,1.083322692,2.234097363,1
rep-4,01-4-000,01,0,1,0.967410821,-0.386373986,1.383101971,0.894041006,0.727954636,2.284517588,1
rep-4,01-4-001,01,0,1,0.967410821,-0.632859993,1.493067482,0.741817087,0.975307758,1.936098641,1
rep-4,01-4-002,01,0,1,0.967410821,1.386126531,2.265946655,0.240919825,1.476072400,2.240938205,1
rep-4,01-4-003,01,0,1,0.967410821,0.402172255,1.772284798,0.637127226,0.831065241,2.074025068,1
rep-4,01-4-004,01,0,1,0.967410821,-0.297107815,2.162732159,0.206452772,0.490601349,1.786641772,1
rep-4,01-4-005,01,0,1,0.967410821,-0.536015076,1.714776706,0.535606678,0.003292656,2.006108920,1
rep-4,01-4-006,01,0,1,0.967410821,0.374498694,2.636648520,0.739837073,1.366376826,2.370324751,1
rep-4,01-4-007,01,0,1,0.967410821,-0.586605547,1.614547677,0.398077113,0.918094261,2.020665877,1
rep-4,01-4-008,01,0,1,0.967410821,-0.611374741,1.520403305,0.551526124,0.529439339,2.450344114,1
rep-4,01-4-009,01,0,1,0.967410821,0.538471237,2.726968371,1.127955073,1.471868803,2.417244009,1
rep-4,01-4-010,01,0,1,0.967410821,-0.491490612,2.096298550,0.784631010,0.970585136,2.347257932,1
rep-4,01-4-011,01,0,1,0.967410821,2.312785933,3.049613845,1.356296159,2.193573184,2.369902525,1
rep-4,01-4-012,01,0,1,0.967410821,1.272351074,2.773514148,1.040840512,1.387101812,1.741920023,1
rep-4,01-4-013,01,0,1,0.967410821,-0.728282728,1.411476802,-0.182645498,-0.070074659,2.642586795,1
rep-4,01-4-014,01,0,1,0.967410821,-0.251506928,1.465436598,-0.082315854,1.052245459,2.135308224,1
rep-4,01-4-015,01,0,1,0.967410821,-0.330771183,1.876599640,0.686189867,0.846008881,2.400212306,1
rep-4,01-4-016,01,0,1,0.967410821,-0.461076843,2.033557944,0.881651997,0.993738068,1.960649394,1
rep-4,01-4-017,01,0,1,0.967410821,-0.356585854,2.095103594,0.199520857,0.677116341,1.881501097,1
rep-4,01-4-018,01,0,1,0.967410821,1.282579034,2.392179051,0.757298641,1.684023724,1.667833380,1
rep-4,01-4-019,01,0,1,0.967410821,1.442106134,3.024221924,1.653292570,1.798713136,2.436445276,1
rep-4,01-4-020,01,0,1,0.967410821,1.120939494,2.921033412,0.972558747,0.991568847,2.026204188,1
rep-4,01-4-021,01,0,1,0.967410821,0.414436269,2.343482448,0.500270067,1.237192983,1.597627328,1
rep-4,01-4-022,01,0,1,0.967410821,-0.177093652,2.211526899,0.235023866,0.879861030,1.830318874,1
rep-4,01-4-023,01,0,1,0.967410821,1.867332403,3.076855849,0.673052861,1.425733954,2.560465864,1
rep-4,01-4-024,01,0,1,0.967410821,0.727184988,2.720572928,0.940065128,1.332143718,2.011299975,1
rep-4,01-4-025,01,0,1,0.967410821,0.733949573,2.251902526,1.226548375,1.715441402,2.299247036,1
rep-4,01-4-026,01,0,1,0.967410821,0.092621160,2.083108332,0.703829557,1.046155309,1.806226847,1
rep-4,01-4-027,01,0,1,0.967410821,-2.543414808,1.302672198,-0.158494410,-0.206926931,1.639037409,1
rep-4,01-4-028,01,0,1,0.967410821,0.165827698,2.475789245,0.029954334,1.508107929,1.952488005,1
rep-4,01-4-029,01,0,1,0.967410821,-0.272674102,1.769967072,0.358076797,1.281668286,2.322182446,1
rep-4,01-4-030,01,0,1,0.967410821,-0.378911689,1.312287977,0.524821169,1.489386050,2.523470504,1
rep-4,01-4-031,01,0,1,0.967410821,0.326605217,2.090979252,0.792391012,1.171770055,1.938340245,1
rep-4,01-4-032,01,0,1,0.967410821,1.217302582,2.841730801,0.792525720,2.302375387,2.103896427,1
rep-4,01-4-033,01,0,1,0.967410821,-1.170006289,1.195913152,0.323146507,0.821204942,2.096180308,1
rep-4,01-4-034,01,0,1,0.967410821,0.152841407,2.251759080,-0.003809740,0.892916440,2.084294422,1
rep-4,01-4-035,01,0,1,0.967410821,-1.285100057,1.443660381,0.859230279,1.040652505,2.178885790,1
rep-4,01-4-036,01,0,1,0.967410821,-1.365470628,1.550404051,0.372185781,0.039859784,2.243234862,1
rep-4,01-4-037,01,0,1,0.967410821,0.517938677,1.872471810,1.347571386,1.270072985,2.421819823,1
rep-4,01-4-038,01,0,1,0.967410821,-1.105785293,1.954678393,0.187273529,0.758155856,1.780965089,1
rep-4,01-4-039,01,0,1,0.967410821,0.819812419,2.143910403,0.641443682,1.296170816,2.437086274,1
rep-1,11-1-000,11,1,1,0.811141813,-1.172665183,2.496593287,-0.063851751,1.449223037,2.654956345,1
rep-1,11-1-001,11,1,1,0.811141813,0.368797286,3.325120128,1.102667284,1.365238024,2.848397163,1
rep-1,11-1-002,11,1,1,0.811141813,-0.457365465,2.698792745,0.648090067,1.058770983,2.526999420,1
rep-1,11-1-003,11,1,1,0.811141813,-0.001994871,2.416655241,0.967474737,1.347998161,2.280896657,1
rep-1,11-1-004,11,1,1,0.811141813,-0.568159787,2.856834049,0.938326839,1.984300496,2.906191039,1
rep-1,11-1-005,11,1,1,0.811141813,-1.166176035,2.691151730,1.142578011,0.668351639,1.977130830,1
rep-1,11-1-006,11,1,1,0.811141813,-1.366555000,2.782738141,0.261141841,0.904858080,1.998330995,1
rep-1,11-1-007,11,1,1,0.811141813,-0.177795010,2.981348497,0.466087661,1.138141193,1.890571260,1
rep-1,11-1-008,11,1,1,0.811141813,-2.273446501,1.344124596,0.387004109,0.757680431,2.311857150,1
rep-1,11-1-009,11,1,1,0.811141813,0.984231278,2.689567882,0.923615834,1.550435179,2.414448597,1
rep-1,11-1-010,11,1,1,0.811141813,-1.004401993,2.260935115,0.616555846,0.240808757,2.241019365,1
rep-1,11-1-011,11,1,1,0.811141813,-1.214439132,2.771070114,0.388710850,0.908016090,2.371934226,1
rep-1,11-1-012,11,1,1,0.811141813,1.440079887,3.624887875,1.329100684,3.066463047,2.351516378,1
rep-1,11-1-013,11,1,1,0.811141813,1.694495053,3.306502872,1.399527310,2.848296669,2.263392021,1
rep-1,11-1-014,11,1,1,0.811141813,1.541276605,3.201560532,1.026958157,2.714865227,1.967419883,1
rep-1,11-1-015,11,1,1,0.811141813,0.179565890,3.124198998,0.683865675,2.199117716,2.478550338,1
rep-1,11-1-016,11,1,1,0.811141813,0.600823505,2.593209060,0.674314158,1.833032435,2.585882864,1
rep-1,11-1-017,11,1,1,0.811141813,-0.052550571,2.824687572,0.541269374,1.191836578,2.056589358,1
